CKD_number,High school diploma only 2014-18,30-39,40-49,N_POP_CHG_2018,60-69,Some college or associate's degree 2014-18,Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Family Medicine/General Practice Primary Care (2019),CI90LBINC_2018,CI90UBINC_2018,Heart disease_prevalence,Heart disease_number,Population Aged 60+,COPD_number,anycondition_prevalence,anycondition_number,Percent of Population Aged 60+,Active Primary Care Physicians per 100000 Population 2018 (AAMC),Total physician assistants (2019),Internal Medicine Primary Care (2019),Total Specialist Physicians (2019),Unemployed_2018,Asian-alone pop,Total nurse practitioners (2019),White-alone pop,CKD_prevalence,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),R_NET_MIG_2018,Total Hospitals (2019),Bachelor's degree or higher 2014-18,Civilian_labor_force_2018,Less than a high school diploma 2014-18,70-79,Hawaiian/Pacific Islander-alone pop,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Native American/American Indian-alone pop,R_death_2018,R_DOMESTIC_MIG_2018,Active General Surgeons per 100000 Population 2018 (AAMC),Obesity_prevalence,diabetes_number,R_INTERNATIONAL_MIG_2018,R_birth_2018,19-Oct,20-29,Active Physicians per 100000 Population 2018 (AAMC),county_pop2018_18 and older,Black-alone pop,GQ_ESTIMATES_2018,Employed_2018,0-9,POP_ESTIMATE_2018,Two or more races pop,50-59,diabetes_prevalence,Median_Household_Income_2018,COPD_prevalence,80+
443,4452,1791,1791,-201,1726,2345,7.8,5.435246261,36045,44221,10.0,1119,3354,1271,52.9,5901,22.9,84.1,2.326358193,7.603885254,22.72673004,309,34,7.170157456,9374,4.0,231.8,348,0.479223722,1467,4925,1902,1171,3,75.8,123,14.7,342,9.1,39.4,1776,7,12.5,1616,1847,260.3,11166,4373,1761,4616,1634,14134,227,1919,15.9,40133,11.4,639
1553,12773,7345,6426,-846,6820,9148,7.1,30.43875901,36653,44179,6.9,3885,11147,4928,42.0,23618,17.0,93.7,12.58991216,44.51513665,128.2752142,1600,2346,34.00289783,59795,2.8,248.6,413,1.092326905,10892,27741,3827,3665,20,83.7,236,7.4,131,8.3,33.4,5801,83,7.8,11138,16446,292.7,56250,1891,9543,26141,5093,65818,1530,7045,10.3,40416,8.8,1840
1997,17834,8832,8967,419,10117,15609,7.4,25.03437764,47707,56263,8.5,5041,18426,5660,49.5,29469,24.3,112.9,34.35659265,80.04819517,188.9477379,1472,1313,48.72045315,63931,3.4,304.1,22,0.64131276,12314,35947,7344,6477,55,94.8,566,10.3,150,10.2,37.5,7502,31,11.1,9051,8922,375.1,59497,7465,3791,34475,8661,75498,2168,11511,12.6,51985,9.5,2960
343,2533,1225,947,-66,1168,1127,6.7,3.229441526,26899,32901,11.2,777,2046,863,61.2,4239,22.5,65.9,0.314995664,3.470840072,9.953274201,235,8,6.140943503,2488,5.0,174.8,310,0.291444586,865,2765,1760,611,2,61.2,23,13.6,307,7.1,48.6,1437,0,9.9,1048,1269,191.3,6925,6206,1112,2530,981,8792,65,1177,20.8,29900,12.5,366
814,8132,3917,3829,48,3359,5713,6.1,9.665414671,41280,47934,8.7,1960,6149,2344,47.8,10765,20.6,79.1,9.427392146,14.1056682,36.23609581,530,180,13.64379116,22776,3.6,202.9,53,0.410872216,2579,11398,3626,2174,29,71.9,195,11.5,19,7.0,36.3,3316,12,12.4,3994,3727,228.7,22534,5996,1991,10868,3903,29808,632,3910,14.7,44607,10.4,995
1541,12763,5108,5906,879,8503,9683,7.4,19.48183887,53383,62989,10.0,4283,16724,4697,48.8,20851,32.8,85.1,9.341251785,28.10995818,79.17337818,779,480,45.04489535,50646,3.6,225.8,510,0.901211372,9921,22857,5397,6825,106,77.8,299,11.8,185,8.1,31.0,6181,5,10.0,5691,5320,253.1,42759,814,480,22078,5576,53054,709,7173,14.5,58186,11.0,2952
1003,8153,5795,5163,332,4960,10006,5.5,24.30133257,45985,55897,7.2,2317,8667,2270,44.6,14268,19.1,73.9,16.28874569,10.25294834,36.76828517,633,508,18.13374925,41092,3.1,181.6,169,1.186073715,5619,23357,3386,2836,78,68.9,3415,7.8,56,5.8,34.4,3811,6,14.0,8017,5423,192.6,32003,276,324,22724,7446,46236,867,5074,11.9,50941,7.1,1522
567,5482,4011,2998,312,3429,6555,8.6,17.35031369,53624,65424,6.2,1348,5515,1176,36.4,7945,20.4,92.8,12.95661133,10.87200803,30.72384569,464,322,15.16949792,25611,2.6,219.1,96,1.828036748,4864,14107,992,1810,33,84.8,849,7.2,376,9.2,28.7,1865,1,9.3,3724,4482,240.4,21831,577,791,13643,3431,28294,902,3492,8.5,59524,5.4,917
1333,12036,6523,5644,-173,6409,10037,5.8,29.71413456,49119,58865,8.9,3517,12914,3527,45.7,18020,24.9,73.9,16.93442713,17.34201039,61.29526342,897,1189,14.87021513,40139,3.4,189.1,168,1.643480894,10156,23014,3300,4338,34,68.5,5527,12.5,125,6.2,32.1,4991,10,11.9,6741,6049,206.7,39435,1373,798,22117,6827,51843,3581,6395,12.7,53992,8.9,2917
487,4824,1951,2145,-13,2789,4025,7.4,5.939439088,45863,54517,8.7,1265,4831,1396,43.3,6274,26.7,112.9,8.151146884,18.9915398,44.82809983,423,113,11.55899172,17268,3.4,304.1,169,0.152152298,2937,8268,1414,1638,4,94.8,70,10.5,0,10.2,32.5,1893,9,8.8,1941,1922,375.1,14474,192,201,7845,1854,17912,265,2789,13.1,50190,9.6,883
1811,14911,8662,8393,176,11943,14843,7.3,20.26442388,55822,62162,7.5,4397,19773,4292,39.0,22840,27.9,134.3,22.26927555,94.51590497,213.0489049,1250,1274,64.40200465,66577,3.1,353.7,284,0.771096799,19786,41365,3670,6574,112,114.6,339,10.0,128,9.6,29.2,5833,59,8.1,7169,7832,449.5,58556,1143,1511,40115,6497,70963,1518,10602,10.0,58992,7.3,3291
472,4371,2351,1671,137,1417,2314,8.5,14.62342868,40044,48564,9.2,1069,2082,1373,47.6,5557,11.6,112.8,8.546801223,5.384978805,20.89767004,945,174,11.85683407,1876,4.0,256.7,58,0.51873649,1194,7400,1798,590,43,105.6,15263,7.5,61,9.6,37.0,1839,9,24.0,3214,2826,276.9,11674,167,294,6455,3920,18216,693,2011,15.8,44304,11.8,216
2328,18165,12105,10077,-68,10196,19591,5.4,30.82172662,47731,55561,7.9,5394,19189,5005,48.3,33178,21.0,72.9,18.73609536,34.8235488,108.6969298,1653,1319,31.74522404,82321,3.4,199.9,71,1.677045674,12025,43370,10045,6409,80,66.5,855,9.2,363,6.2,38.9,9584,5,13.2,12968,12707,224.8,68705,6032,1871,41717,12880,92035,1428,10913,14.0,51646,7.3,3780
8191,60278,69614,68609,4460,39552,80615,6.3,204.892881,101973,110427,5.0,17026,60739,17384,40.8,139129,13.5,90.3,115.4960675,233.4097502,645.7230189,6581,43459,246.0472837,293097,2.4,231.8,21,5.274796614,116826,241651,33425,21095,961,81.7,5088,4.4,49,7.3,35.0,34195,97,14.4,68462,59527,263.2,340801,103768,2701,235070,70133,468011,21638,62472,10.0,106200,5.1,8547
619,5828,2162,2133,12,2557,3183,6.1,6.199769475,35696,43666,9.9,1487,5092,1679,50.7,7607,26.4,79.1,6.047092654,9.047919217,23.24322839,378,203,8.751653481,13040,4.1,202.9,153,0.263549274,1466,7843,3052,1791,10,71.9,86,13.8,154,7.0,37.2,2496,9,11.5,2201,2287,228.7,15007,5523,284,7465,2314,19120,258,2697,16.6,39681,11.2,978
1089,13771,5456,5794,-76,5987,9767,7.1,22.48846113,58326,68470,8.1,2973,10525,3420,48.3,17659,21.5,93.7,9.301553658,32.88823042,94.77101764,899,592,25.12168271,45708,3.0,248.6,71,0.807022097,5636,23906,3208,3404,61,83.7,108,9.3,49,8.3,34.1,4309,40,12.4,6876,5843,292.7,36550,1127,589,23007,6360,48627,1031,6913,11.8,63398,9.4,1994
41864,351167,251514,177859,3917,160784,237716,7.2,891.0811812,44939,47359,6.4,79751,287348,90589,42.6,528786,18.3,100.8,701.2131061,1283.433972,3310.878675,39322,122911,866.2189772,709048,3.4,273.3,216,24.61481886,303976,709586,170894,89552,2495,88.2,13881,9.9,67,8.7,32.0,164204,65,13.3,186253,273330,320.5,1240168,692593,56535,670264,202485,1584138,43210,186679,13.2,46149,7.3,55682
839,10639,4024,4696,169,4696,6821,7.1,16.23819785,55014,65890,8.4,2270,8133,2800,49.7,13472,23.3,93.7,6.716354125,23.74753833,68.43111793,760,139,18.13956286,34143,3.1,248.6,115,0.582724821,3230,16734,3200,2622,11,83.7,69,9.3,260,8.3,38.1,3497,0,10.1,4858,3673,292.7,27099,255,366,15974,3944,35112,495,5206,12.9,60452,10.3,1393
185,1796,906,734,-19,1145,1868,10.4,4.534229243,48315,60323,8.5,471,2073,480,46.0,2539,29.1,79.8,1.941518373,1.591803883,6.560161458,131,135,3.448908413,6485,3.4,199.6,141,0.349714489,961,3731,389,560,2,76.2,123,9.7,74,10.6,34.4,644,33,9.5,779,681,207.9,5520,48,334,3600,780,6967,174,986,11.7,54319,8.7,396
2621,26705,14863,14443,653,14893,25534,7.1,25.6481201,62373,67991,6.8,6339,25482,7108,42.0,39397,21.8,105.7,53.06507607,127.3889388,282.1948335,2866,1741,105.8025899,107727,2.8,302.9,218,1.048199033,19554,63426,9192,8274,93,93.7,819,9.0,27,8.6,30.5,9988,64,9.2,14914,15149,352.1,93825,3743,4693,60560,12001,117027,2904,17837,10.6,65182,7.6,4653
12740,97071,75205,66308,4548,52992,111660,6.2,211.2414709,56719,62513,6.5,26086,92698,27606,40.8,163760,17.3,96.2,110.040711,310.8299127,816.8754103,15598,33424,214.2437184,458862,3.2,243.8,171,4.989846562,57523,243538,73664,31085,5073,87.1,10916,7.4,0,7.2,32.9,44773,39,14.1,82006,77981,279.6,401014,19001,6458,227940,81339,549815,22539,65496,11.2,59616,6.9,17403
2147,21581,10297,9831,-620,11211,18254,7.4,27.93777919,49456,55674,8.4,5581,21007,6312,46.1,30524,24.2,112.9,38.34115283,89.33191125,210.8612507,1649,1260,54.37088479,74456,3.2,304.1,389,0.715690023,14297,35373,5789,6588,30,94.8,294,11.1,162,10.2,34.3,7992,1,10.7,10235,10213,375.1,66225,5509,3945,33724,9761,84254,2705,11828,12.1,52565,9.5,4290
944,8638,4164,4397,-115,4239,7672,6.7,12.56404088,39239,47717,8.7,2274,7781,2554,50.4,13193,22.5,65.9,1.225480742,13.50319434,38.72290082,691,139,23.89114792,23279,3.6,174.8,5,1.133856014,3706,14663,3099,2559,12,61.2,83,12.2,13,7.1,38.6,3953,3,12.0,4530,4152,191.3,26163,10355,710,13972,4311,34205,337,4487,15.1,43478,9.8,1366
286,3495,1246,1327,43,1312,1769,6.1,5.321763338,42594,52832,9.6,771,2474,986,52.3,4220,23.3,80.3,1.353262119,4.213529745,13.94260356,198,42,5.52995751,10368,3.5,212.0,183,0.211397159,711,5096,1213,833,5,74.4,31,10.3,359,6.5,40.4,1205,14,11.0,1445,1139,230.8,8072,139,107,4898,1438,10717,132,1557,14.9,47713,12.2,420
1381,11090,3911,4046,303,6800,11007,6.5,23.26877473,37327,42045,11.8,4036,15979,3889,48.9,16754,38.9,79.9,2.886156628,12.41461631,50.22464908,678,218,18.02121722,40200,4.0,188.2,94,1.215223843,5802,16463,3747,6078,27,75.0,329,16.8,98,7.0,32.5,4966,2,8.3,4207,3757,207.6,34235,166,595,15785,3854,41619,679,5625,14.5,39686,11.4,3341
394,3832,951,1057,-2,2205,2575,6.7,6.698505439,37009,44909,12.1,1120,4274,1163,53.1,4919,37.9,97.8,4.207279774,8.246624246,22.58006906,287,55,4.915722072,10659,4.2,249.7,18,0.160150221,1647,5147,698,1377,2,87.6,166,16.6,88,7.9,36.7,1401,3,8.5,1037,883,287.0,9271,46,355,4860,993,11117,189,1665,15.1,40959,12.5,949
283,1872,863,801,-96,757,1021,7.8,2.706086595,24886,30542,12.1,639,1369,778,64.8,3438,18.7,84.1,1.158241305,3.785803066,11.3151266,203,36,3.569859772,2056,5.3,231.8,417,0.238594689,409,1962,1518,443,0,75.8,24,9.3,416,9.1,49.2,1187,46,14.4,876,1149,260.3,5303,4832,1067,1759,1011,7037,89,883,22.4,27714,14.7,254
496,3676,2036,2046,-168,2166,3535,6.3,7.215737375,34516,39290,9.5,1253,4481,1401,49.4,6503,26.2,90.3,4.067438981,8.220019407,22.74050567,271,156,8.665076955,14829,3.8,231.8,211,0.18576315,2915,7316,1967,1555,8,81.7,82,14.4,125,7.3,34.0,1791,4,8.5,1878,1984,263.2,13159,1042,224,7045,1737,16482,365,2195,13.6,36903,10.6,885
201,1518,862,808,-95,853,1265,5.4,2.566942299,41052,50326,8.7,474,1688,415,49.6,2718,21.4,72.9,1.560408225,2.900228191,9.052664384,101,54,2.643854428,7183,3.7,199.9,62,0.139670289,700,3525,1234,488,1,66.5,139,6.5,76,6.2,38.1,833,61,13.5,1222,1044,224.8,5476,208,70,3424,1175,7665,80,847,15.2,45689,7.6,366
7075,53563,52881,40457,7791,29388,83008,5.4,119.1014342,52230,56354,6.0,15353,47766,15485,40.9,105279,14.2,72.9,72.40009156,134.5652908,420.0270929,5860,11586,122.6700165,233979,2.8,199.9,425,6.480446327,50770,142270,19504,16953,3140,66.5,3800,6.3,222,6.2,34.1,28576,56,17.2,50828,61850,224.8,257125,86621,9482,136410,57710,355642,16516,36991,11.1,54292,6.0,8584
619,5945,4276,4318,321,3193,6618,6.1,9.651147419,60167,72013,6.2,1373,4964,1600,40.5,8916,17.0,79.1,9.413476243,14.08484663,36.18260721,530,849,13.62365137,21837,2.8,202.9,177,0.410265721,4939,14885,1824,1674,27,71.9,96,8.4,289,7.0,31.5,2500,14,10.6,4496,3465,228.7,21999,6550,929,14355,3992,29764,405,3704,11.4,66090,7.3,646
296,2506,1337,1249,-1,1653,3472,5.8,5.487576092,48898,57930,8.4,748,3004,829,47.2,4218,26.0,99.6,2.258843677,8.74803384,19.38327175,255,143,4.498652155,11090,3.3,240.5,76,0.16950392,1398,5728,772,955,5,87.2,33,11.0,123,7.0,33.5,1018,53,13.4,1395,1331,284.4,8944,108,88,5473,1450,11549,170,1514,11.4,53414,9.3,665
301,2472,1237,1201,-170,1750,2853,9.4,6.140732652,45557,52737,8.5,750,3317,666,37.6,3311,29.3,91.5,4.090334697,3.598657636,12.05131859,215,31,5.272451885,10652,3.4,236.2,447,0.585827987,2395,5779,562,1180,0,88.0,188,12.7,124,9.8,29.6,1008,2,10.8,1259,1065,247.1,8796,32,465,5564,1277,11113,210,1476,11.5,49147,7.6,668
1505,15601,6481,6774,-272,7404,9969,9.2,38.55086021,42436,50052,9.9,4453,14663,5369,53.3,23884,25.9,100.1,20.7509868,30.31880707,87.07337726,1439,338,29.26261911,52768,3.4,231.6,11,1.739603684,9079,25169,4158,4756,11,89.4,157,11.8,11,10.5,37.9,6564,7,11.0,6711,8021,263.4,44837,1843,1333,23730,6275,56097,980,6976,14.6,46244,12.0,2699
412,5325,1469,1605,-160,2075,2453,7.1,6.37744214,41319,51309,10.9,1195,4128,1336,50.9,5600,29.0,93.7,2.637802557,9.326684713,26.87585772,403,24,7.124190359,13467,3.7,248.6,3,0.228861224,1215,5169,1214,1435,2,83.7,24,13.3,355,8.3,37.0,1648,3,8.4,1574,1370,292.7,10994,85,165,4766,1487,13790,188,1993,15.0,46314,12.1,782
906,9801,3361,3831,5,5307,7447,8.6,13.53024495,42242,46276,9.4,2488,9795,2709,47.8,12644,30.5,105.9,12.13297352,20.23714778,52.11822408,467,192,23.61388705,30483,3.4,287.6,29,0.652059997,4415,14606,2779,3122,2,99.6,153,13.1,229,9.7,37.0,3464,0,7.1,3117,3463,315.1,26450,287,2439,14139,2568,31589,472,4972,13.1,44259,10.2,1848
134,1527,461,573,-39,675,1167,5.8,2.281698883,50202,61996,9.2,350,1471,386,47.9,1827,30.0,99.6,0.939212688,3.637376266,8.059439859,125,13,1.870510663,4728,3.5,240.5,56,0.070478641,477,2340,328,500,1,87.2,13,13.1,141,7.0,33.9,468,0,9.3,566,458,284.4,3811,20,90,2215,518,4802,27,740,12.3,56099,10.1,311
589,4901,2884,2936,-19,3298,5445,6.3,11.22637747,52405,62143,7.0,1428,6421,1516,44.3,9088,25.2,90.3,6.328196687,12.78885801,35.3800987,383,525,13.48128676,22457,2.9,231.8,17,0.28901374,4966,12993,1770,2085,13,81.7,104,12.2,305,7.3,34.1,2144,32,11.4,3554,3603,263.2,20528,1983,1991,12610,2740,25643,561,3307,10.4,57274,7.4,1236
290,2320,1138,1229,23,2007,2684,9.4,5.920256424,48135,59187,8.0,707,3544,636,35.6,3148,33.9,91.5,3.943475744,3.469451805,11.6186293,193,35,5.083150319,10303,3.3,236.2,259,0.56479448,2574,5487,471,1208,7,88.0,137,8.0,370,9.8,26.6,964,9,7.0,1164,817,247.1,8845,67,53,5294,904,10714,165,1644,10.9,53661,7.2,603
588,5773,2399,2590,186,2888,4386,7.6,9.258477639,49641,58201,9.9,1682,5365,2059,52.4,8910,25.1,77.3,4.804662606,9.623943862,31.45933244,440,145,14.29703863,20300,3.5,214.6,328,0.511652712,2633,9871,2223,1851,24,72.9,70,12.5,88,8.3,37.0,2482,16,11.8,2624,2508,230.9,16987,802,128,9431,2598,21774,433,3375,14.6,53921,12.1,941
36,325,90,86,-17,135,223,5.0,0.245263631,44755,55603,14.3,100,386,93,54.3,380,35.0,72.3,0.144000511,0.384092101,0.840048352,21,4,0.22893087,699,5.1,185.8,472,0.011977358,127,433,94,143,1,65.0,59,4.8,467,5.6,34.6,126,103,7.2,69,58,213.5,700,30,1,412,65,826,33,103,18.1,50179,13.3,77
2149,16274,9211,9678,-1609,11954,18296,6.0,29.16634964,62049,72139,8.6,5467,22310,5403,39.2,24967,29.1,86.8,21.46262903,40.84345701,102.515492,1187,1070,43.5381741,66987,3.4,240.7,142,0.764383801,19850,45307,5180,7976,77,80.1,388,9.9,240,6.9,26.9,8036,77,9.3,5937,8155,265.2,63666,5149,1976,44120,6522,75027,1356,12111,12.6,67094,8.5,3483
437,5517,2223,2358,92,2164,3625,6.5,10.16873242,47245,56855,8.7,1231,4063,1268,44.9,6338,22.5,79.9,1.261284912,5.425335579,21.94877141,259,74,7.87548713,17220,3.1,188.2,112,0.531067331,2287,8321,1065,1538,12,75.0,95,10.1,115,7.0,34.0,1664,46,10.0,2379,2101,207.6,14107,508,143,8062,2099,18188,279,2590,11.8,52050,9.0,736
3002,20481,22838,18216,1758,17078,31668,6.6,97.64563953,71930,80072,5.5,6506,29861,5300,35.1,41460,19.7,104.9,50.46602933,89.54099575,261.3260227,2009,10187,80.21090755,131516,2.5,265.0,284,3.537078215,45516,87757,5797,10051,117,96.0,629,6.6,104,7.4,28.2,9709,31,13.6,20069,20002,302.7,118019,10096,2372,85748,21310,156277,3732,19987,8.2,76001,4.5,6726
2358,11913,13646,12369,930,13693,15288,6.3,47.59619803,73819,86965,6.5,5630,24260,5375,35.9,31262,23.1,90.3,26.82950074,54.22060853,150.0001392,1495,6072,57.15628178,88766,2.7,231.8,178,1.225324487,38487,55903,6200,8503,101,81.7,417,8.1,178,7.3,26.5,8171,59,10.2,15465,14457,263.2,87190,10587,6686,54408,11646,108718,2775,13693,9.4,80392,6.2,5246
168,1458,658,592,-12,907,1782,6.2,4.138025407,51471,59271,8.9,429,1958,400,46.6,2251,30.6,88.2,2.699568956,2.93602755,9.014983921,85,31,3.43193377,6199,3.5,214.5,399,0.305425685,844,3574,334,613,0,80.3,33,10.4,58,6.8,37.3,584,32,14.3,788,606,239.2,4825,24,60,3489,856,6336,49,863,12.1,55371,8.3,453
95,999,395,323,53,551,795,8.6,2.292812006,43367,53667,8.9,246,1071,200,43.0,1192,29.4,92.8,1.71219233,1.436715841,4.060099633,75,24,2.004621218,3585,3.4,219.1,207,0.24157169,460,1892,222,313,0,84.8,18,9.2,44,9.2,32.5,319,53,17.8,386,438,240.4,2773,75,489,1817,651,3739,37,473,11.5,48517,7.2,209
9096,71032,53853,51324,15329,34519,76320,6.0,143.0541672,47398,53548,7.0,19579,57062,20420,47.3,131691,17.5,86.8,105.2692078,200.3276653,502.8146653,6456,10667,213.5446264,292099,3.3,240.7,245,3.749124914,45730,177919,29463,22300,946,80.1,2999,6.6,218,6.9,35.3,37851,79,12.3,51897,51523,265.2,278155,50979,3250,171463,47557,367990,10300,44832,13.6,50473,7.3,10185
10790,79760,57929,51992,18,56708,94637,7.4,153.1312207,57644,61928,6.9,25001,103054,28052,40.1,145734,22.0,112.9,210.1536954,489.6418046,1155.762615,8826,17930,298.0150964,369656,3.0,304.1,75,3.922805963,111919,220771,29342,32076,248,94.8,4295,9.2,356,10.2,32.3,39411,52,11.0,59991,63586,375.1,363785,55004,17032,211945,53288,461809,14676,65220,10.8,59786,7.7,21019
862,7666,3654,4141,-227,3554,5632,6.9,11.98601272,35417,43359,9.7,2285,7054,2634,51.7,12243,22.4,77.2,3.432824843,14.66169115,40.69341151,530,107,16.2786479,28738,3.6,196.7,26,0.648065998,2679,14203,4835,2389,78,71.2,485,11.6,28,7.6,36.0,3496,13,13.5,4215,3921,217.1,23668,1427,272,13673,4182,31363,528,4041,14.8,39388,11.1,1266
123,1663,828,967,-102,472,1132,5.4,1.88175457,64317,80585,7.0,310,1074,296,45.1,2001,18.5,72.9,1.143892213,2.126077261,6.63625847,53,41,1.93813673,5079,2.8,199.9,525,0.102388435,744,2890,796,414,2,66.5,40,4.1,530,6.2,34.9,491,18,11.5,670,665,224.8,4435,393,1122,2837,639,5619,64,733,11.1,72451,6.7,231
1294,10924,6312,5688,-298,5750,12036,6.9,18.70953796,40965,49653,8.6,3257,10498,3609,53.7,20251,21.3,77.2,5.358459747,22.88613181,63.52028358,846,695,25.41011659,36119,3.4,196.7,19,1.011597074,5690,20120,4732,3752,104,71.2,392,11.2,22,7.6,43.4,5427,11,13.3,5918,7013,217.1,37709,10262,922,19274,6386,48956,1384,6222,14.4,45309,9.6,1915
1313,14665,7168,6917,664,6659,10974,5.8,31.83939759,52103,60875,8.2,3463,11298,3676,46.0,19393,20.8,73.9,18.14563898,18.58237408,65.6793237,803,289,15.93378702,47692,3.1,189.1,138,1.761028628,7279,26292,3971,4052,38,68.5,3428,9.4,175,6.2,36.1,4957,6,10.5,7815,6382,206.7,42181,1303,1075,25489,6877,55551,2801,7655,11.8,56489,8.7,2026
821,7339,2364,2789,15,4684,6222,6.7,15.31250506,45856,51322,10.8,2290,8824,2450,51.5,10938,34.6,97.8,9.617666717,18.85144031,51.61709949,983,109,11.23713637,23659,3.9,249.7,313,0.366096751,3972,10682,1821,3100,13,87.6,751,14.4,92,7.9,36.2,2977,0,7.5,2593,2469,287.0,21250,175,390,9699,2043,25413,706,3823,14.0,48589,11.5,1548
245,2554,941,1030,-54,1247,2026,6.3,3.91613025,41701,51041,9.5,665,2377,769,48.7,3401,26.5,86.6,0.951837213,5.454814467,15.5514456,128,36,4.89086881,8452,3.5,236.3,209,0.174622767,891,3874,862,836,2,79.0,69,11.1,365,7.0,35.6,925,0,7.4,1090,931,273.1,6989,61,67,3746,869,8769,149,1366,13.2,46371,11.0,459
3003,24250,22549,20643,2649,16242,31747,6.1,50.02974017,77628,86740,5.8,6655,26092,7109,38.2,43934,18.2,79.1,48.79769732,73.01320627,187.5638573,2609,6529,70.62245644,113381,2.6,202.9,272,2.126740641,34160,74950,7185,9123,300,71.9,629,6.6,268,7.0,29.9,12148,39,11.8,21915,19259,228.7,115144,28443,795,72341,20737,154291,5009,19577,10.6,82184,6.2,4246
204,1583,644,784,-81,1257,1507,6.3,3.174889421,63540,78530,8.7,528,2467,511,43.3,2630,33.5,90.3,1.789653409,3.616768641,10.00571212,101,62,3.812591802,6690,3.4,231.8,157,0.081734885,1813,3701,609,955,5,81.7,26,11.0,45,7.3,30.3,744,2,4.8,747,699,263.2,6074,316,35,3600,587,7252,153,1150,12.3,71035,8.4,429
3488,26902,22540,19148,2331,15240,35988,6.1,50.41171342,55085,66371,6.5,7542,25522,8559,47.0,54414,17.0,79.1,49.17026401,73.57065652,188.995893,2803,4973,71.1616535,94760,3.0,202.9,200,2.142978143,26999,70197,9032,8707,304,71.9,750,8.2,257,7.0,34.5,14904,16,12.5,21938,21350,228.7,115755,50214,1488,67394,21457,155469,4468,20716,12.9,60728,7.4,4373
697,3658,1671,1781,-372,2541,3752,6.9,7.046841457,29370,35620,9.3,1425,4854,1489,57.9,8870,25.1,77.2,2.018233501,8.619931868,23.92455488,427,112,9.570576433,3128,4.6,196.7,37,0.381012306,2510,7816,2215,1615,3,71.2,49,13.0,40,7.6,46.0,3037,7,9.2,2507,3437,217.1,15321,14886,1723,7389,1694,18439,261,2355,19.8,32495,9.7,838
185,1668,786,708,-47,1002,1577,8.5,5.155449,44503,54209,9.2,457,1381,485,46.5,2302,21.3,112.8,3.013150936,1.89845926,7.367415295,315,62,4.180093784,3018,3.7,256.7,73,0.182879103,787,2899,440,480,30,105.6,2759,5.7,78,9.6,33.0,705,6,11.5,815,664,276.9,4951,36,50,2584,807,6422,517,1023,14.2,49356,9.8,137
6693,46606,40421,32040,2537,28033,54067,5.4,102.9496238,47726,53028,6.4,14926,49312,14860,40.4,94573,16.5,72.9,62.5816325,116.3163664,363.0655791,4811,7537,106.0342567,266146,2.9,199.9,69,5.601607702,51557,157225,25227,16217,415,66.5,3447,8.5,159,6.2,32.2,25823,16,13.6,46098,62538,224.8,234124,24069,11731,152414,40850,307412,5798,31619,11.0,50377,6.3,9596
389,4210,1851,1919,-140,2168,3745,5.8,7.492734211,49990,60610,7.8,971,3995,1111,46.6,5780,24.7,99.6,3.084224257,11.94456192,26.46591152,385,73,6.142457861,15303,3.1,240.5,334,0.231440584,2430,7582,1019,1337,8,87.2,41,13.5,217,7.0,34.6,1382,3,9.9,1967,1712,284.4,12401,137,249,7197,1732,15769,207,2347,11.1,55300,9.0,736
2853,31516,13842,12777,-266,15207,22496,7.2,63.93625516,50912,56728,7.9,7163,28691,7580,43.2,39095,24.9,100.8,50.31296925,92.08808766,237.5599309,2740,732,62.15235909,104689,3.2,273.3,216,1.76614586,18359,57134,8224,9105,50,88.2,313,11.5,33,8.7,34.2,10284,2,10.1,13873,14620,320.5,90397,5409,5261,54394,12562,113664,2471,15749,11.4,53820,8.4,5929
1994,12543,10017,9673,1483,10043,18931,8.3,40.23011168,57007,67771,7.1,4655,18539,4959,40.9,26904,23.3,109.4,23.55231007,52.2503321,125.3275774,1736,1776,42.73178192,76438,3.0,271.5,164,1.240665729,15728,39695,4993,6858,353,101.0,2159,8.2,9,9.2,30.3,6945,13,11.3,12023,13172,303.4,65810,972,1835,37959,10342,85234,3536,9562,10.6,62389,7.5,3544
22,138,85,78,17,169,269,7.1,0.370998904,53629,66791,7.8,51,394,45,34.6,228,47.2,95.4,0.306145625,0.341024699,0.993099893,13,4,0.394433282,747,3.4,262.5,206,0.012125928,286,507,23,107,0,88.9,9,7.8,202,7.8,23.5,66,0,7.8,52,55,285.7,661,2,0,494,69,776,14,120,9.9,60210,6.7,41
873,7001,2874,2893,183,5115,7602,6.6,18.4441833,45677,51625,9.3,2165,9475,1801,44.3,10317,32.9,104.9,9.532475795,16.91330556,49.36160065,731,122,15.15095491,24845,3.8,265.0,29,0.668115025,4731,14333,1750,3543,5,96.0,3696,10.4,111,7.4,34.6,2988,12,10.3,3414,2575,302.7,23276,141,223,13602,3342,29519,710,4206,12.8,48651,7.7,1557
3498,34707,20040,20823,809,20295,30950,7.5,47.80228616,90944,100968,6.5,8547,36730,8948,36.6,48319,22.0,116.2,64.1358953,158.5419263,382.7527659,3062,3375,93.17961669,154810,2.7,306.1,344,1.393652658,41280,94339,9045,12643,128,97.6,458,9.2,117,9.6,28.4,12927,9,9.8,21957,19417,386.0,131897,6417,3365,91277,18782,168429,3241,27715,9.8,95956,6.8,6757
