CKD_number,High school diploma only 2014-18,30-39,40-49,N_POP_CHG_2018,60-69,Some college or associate's degree 2014-18,Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Family Medicine/General Practice Primary Care (2019),CI90LBINC_2018,CI90UBINC_2018,Heart disease_prevalence,Heart disease_number,Population Aged 60+,COPD_number,anycondition_prevalence,anycondition_number,Percent of Population Aged 60+,Active Primary Care Physicians per 100000 Population 2018 (AAMC),Total physician assistants (2019),Internal Medicine Primary Care (2019),Total Specialist Physicians (2019),Unemployed_2018,Asian-alone pop,Total nurse practitioners (2019),White-alone pop,CKD_prevalence,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),R_NET_MIG_2018,Total Hospitals (2019),Bachelor's degree or higher 2014-18,Civilian_labor_force_2018,Less than a high school diploma 2014-18,70-79,Hawaiian/Pacific Islander-alone pop,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Native American/American Indian-alone pop,R_death_2018,R_DOMESTIC_MIG_2018,Active General Surgeons per 100000 Population 2018 (AAMC),Obesity_prevalence,diabetes_number,R_INTERNATIONAL_MIG_2018,R_birth_2018,19-Oct,20-29,Active Physicians per 100000 Population 2018 (AAMC),county_pop2018_18 and older,Black-alone pop,GQ_ESTIMATES_2018,Employed_2018,0-9,POP_ESTIMATE_2018,Two or more races pop,50-59,diabetes_prevalence,Median_Household_Income_2018,COPD_prevalence,80+
300,3263,1200,1185,-79,1313,2360,5.8,5.856509596,41308,50160,10.4,824,2710,861,53.7,4236,25.9,73.9,3.337692194,3.418024848,12.08099457,194,20,2.930846174,7015,3.8,189.1,11,0.323921991,771,4633,788,911,3,68.5,1985,14.6,30,6.2,39.3,1174,3,11.0,1281,1167,206.7,7890,251,157,4439,1256,10218,944,1432,14.9,45734,10.9,473
298,2334,1006,989,140,1275,2338,8.6,6.406260237,40162,49256,10.2,758,2568,627,46.4,3462,25.1,92.8,4.783972524,4.014273975,11.34417247,209,25,5.601037139,5998,4.0,219.1,332,0.674966421,1130,4856,756,866,1,84.8,4008,9.8,117,9.2,35.9,1059,22,15.6,1462,1196,240.4,7458,77,281,4647,1777,10447,338,1325,14.2,44709,8.4,551
186,2048,751,735,-144,1068,1758,6.5,4.806566238,43384,52426,9.0,485,2036,461,49.7,2692,27.9,84.8,1.897270246,2.84256902,9.09043786,99,39,4.274974692,6840,3.4,193.1,374,0.262459424,710,3666,505,646,1,77.9,17,12.4,382,6.9,36.8,669,0,12.5,885,674,218.2,5419,22,57,3567,852,7020,101,1001,12.4,47905,8.5,408
1936,20757,8663,9349,375,10512,13972,6.3,33.03469816,56655,64457,8.2,4983,19681,5261,43.8,26765,26.5,90.3,18.62132892,37.63244778,104.1093518,993,506,39.66998615,70212,3.2,231.8,105,0.850450797,12796,36922,6843,7264,29,81.7,184,10.4,313,7.3,33.3,7284,9,8.4,8655,8649,263.2,61095,3435,2922,35929,7275,75457,1091,11384,11.9,60556,8.6,3706
82,686,293,297,-28,497,849,6.3,1.857509089,40269,48609,8.9,209,944,200,47.4,1111,30.2,88.0,0.86386113,1.251145026,3.959017415,42,14,1.704879779,2922,3.5,206.5,126,0.144322953,488,1684,137,271,0,80.5,24,11.9,317,6.8,37.2,304,9,11.9,384,255,227.6,2344,22,50,1642,366,3023,41,416,13.0,44439,8.6,244
1032,8357,4183,3947,535,4772,7400,5.4,12.17464062,44941,52399,9.6,2662,9352,2615,52.9,14733,26.6,72.9,7.400793294,13.75536799,42.93549394,592,234,12.53942386,32563,3.7,199.9,290,0.66243623,4132,16326,4257,3441,54,66.5,348,11.3,403,6.2,39.9,4050,14,11.2,4914,4008,224.8,27859,2471,751,15734,4514,36354,684,4741,14.5,48670,9.4,1834
476,4232,1526,1618,108,2871,4016,7.1,8.947401665,47479,53485,9.3,1196,5285,1089,48.5,6232,33.8,94.6,5.025402644,8.335613517,25.11881963,308,97,8.305570349,15158,3.7,238.3,268,0.363249213,2629,7944,909,1815,5,86.4,264,13.2,221,7.9,37.9,1556,6,9.4,1728,1285,264.9,12836,70,197,7636,1568,15878,284,2510,12.1,50482,8.5,957
566,4722,2145,2232,69,2286,3260,6.1,6.001000715,38518,47044,10.0,1387,4208,1642,50.6,7044,22.8,79.1,5.853218816,8.757836869,22.49803493,393,155,8.471069611,14298,4.1,202.9,259,0.255099708,1193,9044,3148,1445,38,71.9,104,11.5,183,7.0,36.1,2270,4,12.2,2461,2265,228.7,13933,3632,418,8651,2534,18507,280,2433,16.3,42781,11.8,706
570,3818,3019,2410,-15,2394,5082,5.4,7.695803528,42307,51221,7.9,1341,4565,1310,47.6,8124,19.6,72.9,4.678171037,8.695008979,27.14027757,359,129,7.926389401,21283,3.3,199.9,100,0.418737541,2007,11562,3447,1435,15,66.5,312,9.3,80,6.2,36.6,2306,12,12.0,3720,3257,224.8,17065,930,807,11203,3204,22980,311,2676,13.5,46764,7.7,865
690,9301,2934,3243,-335,3980,5084,7.2,15.21343571,53333,61865,8.1,1767,7271,1904,48.2,10524,26.2,100.8,11.97181664,21.91207787,56.52665655,618,131,14.78896312,26286,3.2,273.3,369,0.420248988,3841,13746,1397,2686,4,88.2,76,11.8,171,8.7,35.2,2574,3,8.9,3263,3125,320.5,21820,268,617,13128,2629,27046,281,3991,11.8,57599,8.7,1195
9023,97864,37516,41389,-1710,53588,73136,7.2,197.2194746,56090,60706,7.8,22204,103773,23209,41.8,119878,29.1,100.8,155.1967242,284.0573665,732.7836863,7976,3419,191.7168213,332230,3.1,273.3,166,5.447900533,74511,180515,15637,33699,93,88.2,488,12.7,155,8.7,31.0,32314,12,8.0,38397,37913,320.5,286494,9010,6994,172539,33109,350611,5371,53954,11.3,58398,8.1,21046
44,367,147,175,14,230,461,6.3,0.958555798,52755,65725,9.3,113,442,106,48.7,591,26.0,88.0,0.445790064,0.645645465,2.043025858,22,5,0.87979241,1466,3.6,206.5,205,0.074476946,242,796,50,147,1,80.5,20,10.3,62,6.8,36.4,165,0,9.7,185,148,227.6,1215,19,3,774,191,1560,49,215,13.6,59240,8.8,122
2946,25111,17658,17724,4667,16321,29136,5.4,46.33925283,67691,79745,7.1,7430,26729,7624,45.4,47252,21.2,72.9,28.16898192,52.35583496,163.4215556,2013,944,47.72769486,131313,2.8,199.9,89,2.521372163,23302,64740,9535,9602,91,66.5,1327,8.4,545,6.2,35.5,11444,14,11.6,19504,15183,224.8,104007,2201,1240,62727,18145,138371,2495,19847,11.0,73718,7.3,4387
1056,9580,5538,5088,-119,6192,11841,7.1,24.34811255,47218,54056,7.4,2551,10444,2449,43.8,15207,24.0,94.6,13.67537457,22.68328434,68.35457605,928,504,22.60152939,40046,3.0,238.3,116,0.988491749,7388,23315,2031,3333,16,86.4,847,9.3,307,7.9,35.6,3460,1,9.6,5079,5293,264.9,34701,523,1379,22387,4539,43208,1272,6266,10.0,50637,7.1,1880
922,7857,4473,4004,408,5537,10615,6.6,23.72082302,56170,65788,7.5,2220,10617,1757,43.1,12831,28.8,104.9,12.2595925,21.75198118,63.4833093,581,195,19.48544504,36953,3.1,265.0,38,0.859254,6747,20604,1318,3643,13,96.0,147,11.1,427,7.4,34.3,3074,3,11.3,4437,4068,302.7,29782,227,522,20023,4458,37964,429,4980,10.3,60979,5.9,2364
1269,9475,9207,6735,623,4981,13584,6.2,21.22288142,43876,51908,6.7,2663,7093,3077,45.5,18118,13.5,86.2,22.37262997,26.66045368,79.00038291,1002,812,24.87781602,27017,3.2,223.5,346,0.590696501,6272,19920,4769,2320,225,78.1,4992,6.4,36,7.1,36.6,5197,10,16.4,7152,8065,255.0,39828,19339,939,18918,9008,54764,2379,6292,13.0,47892,7.7,1004
537,4517,2284,2164,-188,2523,5210,6.3,12.26705638,40712,48430,8.9,1343,5125,1418,48.7,7390,24.9,88.0,5.704969766,8.262606453,26.14549245,410,96,11.25908697,17769,3.5,206.5,47,0.953113939,2462,10272,1663,1682,11,80.5,471,11.3,94,6.8,39.9,2121,0,13.9,2575,2274,227.6,15172,831,480,9862,2644,19964,786,2813,14.0,44571,9.3,1005
278,2330,919,946,104,1451,2527,5.5,4.603146263,41444,51390,10.0,728,3035,668,50.0,3649,35.6,73.9,3.085406064,1.942108347,6.964630192,197,64,3.434885715,8194,3.8,181.6,290,0.22466549,1129,2925,700,1065,19,68.9,213,11.7,278,5.8,35.0,1020,3,8.5,885,879,192.6,7301,59,734,2728,696,8758,209,1353,14.0,46417,9.1,564
1351,12028,6171,5584,239,6425,11357,7.4,16.39878071,39814,47784,9.1,3466,11948,3949,45.9,17543,24.1,112.9,22.50530199,52.43560746,123.7703036,1155,447,31.91435549,46060,3.5,304.1,423,0.420092222,5976,22436,4852,3798,65,94.8,301,11.0,10,10.2,36.0,5138,85,11.3,6214,5895,375.1,38207,1596,916,21281,6096,49455,986,6779,13.4,43799,10.3,2493
652,4748,3818,3603,632,3051,7393,5.4,10.19118188,48373,57447,6.4,1463,5043,1425,39.1,8920,17.5,65.3,7.730573328,9.406499626,35.80476068,465,262,11.69273434,28736,2.9,199.9,233,0.523121503,3219,12476,1772,1863,213,62.2,518,6.1,142,5.8,28.8,2282,13,12.8,5522,4931,216.2,22804,359,2958,12011,3905,30623,535,3011,10.0,52910,6.2,919
163,1358,665,609,48,820,1487,9.4,3.404948673,43329,53407,8.6,403,1756,370,39.0,1820,29.1,91.5,2.268032251,1.995404333,6.682284278,91,67,2.923499372,5823,3.5,236.2,167,0.324833264,1024,2702,326,578,1,88.0,106,8.8,150,9.8,29.0,538,45,13.0,793,594,247.1,4662,15,461,2611,834,6162,150,847,11.5,48368,7.9,422
9969,59108,46846,43257,3994,51253,96599,8.3,179.1748941,51541,54781,7.4,22773,90330,24825,42.5,131780,24.9,109.4,104.896121,232.709961,558.1778046,8165,12239,190.3167101,338301,3.2,271.5,268,5.525616047,74546,181761,21713,32017,1043,101.0,5971,9.5,100,9.2,31.8,34059,32,9.5,44369,62688,303.4,309743,4675,8786,173596,37735,379611,17382,45440,11.0,53161,8.0,16006
2408,23753,11508,13362,-90,13869,20971,6.7,32.15455901,72783,82359,6.8,5782,24579,5840,37.1,31517,23.0,97.7,22.1092278,83.9485717,186.0404839,2118,3129,65.50838332,94680,2.8,271.0,318,0.973660945,24010,55348,6661,8130,91,87.5,328,9.2,224,7.6,32.0,8620,82,8.9,13258,12580,306.5,84964,5739,1975,53230,10159,105779,1812,17871,10.1,77571,6.9,5042
311,1808,891,789,-127,896,1186,6.7,2.610146893,24950,31098,11.8,647,1641,718,64.3,3536,22.0,65.9,0.254590444,2.805253589,8.044582174,265,9,4.963323991,969,5.7,174.8,417,0.235555645,751,1998,1261,469,2,61.2,17,11.3,433,7.1,49.9,1320,0,12.1,817,984,191.3,5499,6051,359,1733,944,7106,58,992,24.0,28024,13.1,324
929,10120,5136,5464,154,5051,8053,7.4,14.84951337,58751,67731,7.8,2467,7818,3113,45.4,14308,19.7,85.1,7.12012065,21.42606776,60.34780111,587,191,34.33427307,38512,3.0,225.8,416,0.686924392,5443,21459,4178,2670,30,77.8,220,10.0,214,8.1,33.3,3748,0,11.6,5242,4746,253.1,31481,799,283,20872,4595,40439,687,6452,11.9,63241,9.9,1083
517,4217,1744,1977,94,2063,2559,7.6,6.755703717,31666,37050,12.5,1528,4012,1935,55.8,6826,25.4,77.3,3.505854666,7.022376232,22.9551701,314,48,10.43222879,15406,4.2,214.6,400,0.373341521,1466,6734,2745,1504,8,72.9,72,13.1,364,8.3,38.3,2127,4,12.5,1945,1849,230.9,12243,159,476,6420,2033,15888,195,2081,17.4,34358,15.8,692
13050,82991,67792,67769,4174,58071,104817,6.2,206.814972,50314,54018,6.9,28630,102558,30097,44.6,185177,19.8,86.2,218.0191629,259.8035993,769.851259,10771,28622,242.431964,300040,3.1,223.5,282,5.756281528,122918,260591,37932,35114,506,78.1,4066,8.6,27,7.1,35.7,51514,22,11.5,74559,77541,255.0,414773,187571,19211,249820,63914,533670,12865,69729,12.4,52166,7.3,19181
96,611,405,309,27,313,597,8.6,2.12663066,33220,40922,10.2,233,601,217,50.7,1164,17.5,92.8,1.588093875,1.332583722,3.765826565,48,15,1.85932773,1169,4.2,219.1,165,0.22406275,350,1074,343,151,2,84.8,2077,11.0,55,9.2,38.3,348,0,17.4,578,466,240.4,2293,18,37,1026,694,3468,187,416,15.2,37071,9.5,136
1311,10890,5966,5664,-388,5140,9132,6.5,27.0275381,39111,46101,8.7,3077,9487,3347,54.2,19099,19.3,79.9,3.352377129,14.42003368,58.33777807,925,325,20.93230695,21006,3.7,188.2,106,1.411527212,5607,21467,5461,3041,30,75.0,186,11.1,106,7.0,38.2,5577,4,14.4,7111,6454,207.6,35266,26118,1038,20542,7217,48342,677,6248,15.8,42606,9.5,1501
96,796,404,468,-40,487,735,5.4,1.258521743,49555,59993,7.7,221,904,186,46.3,1326,23.2,72.9,0.765037718,1.421925315,4.438344782,56,22,1.29623026,3619,3.3,199.9,432,0.068477619,470,1469,658,299,1,66.5,42,7.4,103,6.2,35.7,404,28,12.4,518,412,224.8,2862,38,14,1413,482,3758,36,510,14.1,54774,6.5,178
372,3385,1203,1314,-86,2245,3635,6.6,7.772812095,41827,50735,9.1,924,3913,773,43.3,4405,30.6,104.9,4.017209218,7.127664257,20.80213802,362,72,6.384968293,11708,3.7,265.0,211,0.281559366,1657,5956,722,1295,3,96.0,332,10.5,176,7.4,34.4,1253,1,7.9,1416,1135,302.7,10175,86,241,5594,1148,12440,239,1860,12.3,46281,7.6,824
231,2877,1314,1308,215,896,1250,6.0,3.287614044,36296,45332,8.9,621,1621,754,51.6,3581,19.4,86.8,2.419255117,4.603850826,11.5554869,100,38,4.907597776,6513,3.3,240.7,236,0.086160899,761,2643,1119,548,4,80.1,101,8.4,236,6.9,37.5,908,3,10.1,897,1334,265.2,6945,1654,2081,2543,772,8457,147,1119,13.1,40814,10.9,269
265,2827,1160,1169,-61,1586,2612,6.5,7.334464038,55532,66186,8.0,671,3061,605,44.4,3720,27.9,84.8,2.895093857,4.337549764,13.87133481,138,62,6.523294716,10399,3.2,193.1,71,0.40049364,1787,5974,511,924,9,77.9,31,11.2,102,6.9,34.8,888,12,10.1,1375,1089,218.2,8387,109,177,5836,1185,10712,102,1483,10.6,60859,7.2,741
226,1855,971,966,-196,1155,2139,9.4,5.007960049,53093,62255,8.4,541,1891,540,44.7,2879,20.4,91.5,3.335796217,2.934818155,9.82822824,206,100,4.299849855,5117,3.5,236.2,453,0.477761095,1041,3893,744,605,4,88.0,3524,11.1,336,9.8,32.2,808,14,16.3,1382,1069,247.1,6439,40,65,3687,1474,9063,278,1136,12.6,57674,8.4,305
157,1636,715,761,60,1041,1766,6.3,4.239151573,54495,64993,7.5,399,1733,389,42.5,2246,25.1,88.0,1.971477981,2.855325682,9.035150893,115,21,3.890825535,6574,3.0,206.5,263,0.329369519,1105,3648,228,579,0,80.5,60,7.3,337,6.8,33.7,609,9,9.3,930,655,227.6,5287,53,90,3533,839,6899,191,1041,11.5,59744,7.4,338
2207,19277,9920,10170,2968,13139,17927,6.0,33.36673627,61844,71952,8.4,5805,21894,6434,44.9,30936,27.9,86.8,24.55356571,46.72552017,117.2792422,1281,879,49.80831646,77766,3.2,240.7,241,0.874466397,16633,39910,5083,8929,72,80.1,429,11.2,241,6.9,32.3,7999,2,9.9,9500,8926,265.2,68889,5189,543,38629,9086,85832,1497,12434,11.6,66898,9.3,3728
34032,254006,209261,190855,26773,148544,267602,6.0,558.5826142,56728,59994,6.8,75432,257269,83735,42.8,476128,19.0,86.8,411.0439455,782.2180449,1963.336935,24886,63646,833.8262213,1067329,3.1,240.7,231,14.63918204,305581,735690,108569,90278,1879,80.1,7543,8.0,229,6.9,32.5,137266,71,12.1,181459,204538,265.2,1112902,256401,22977,710804,179306,1436888,40090,185433,12.3,58361,7.5,47214
197,1672,669,638,-52,850,1255,5.8,3.509435139,34021,40655,11.8,549,1681,567,58.2,2705,26.8,73.9,2.00006746,2.04820573,7.239374611,88,37,1.756270417,5283,4.2,189.1,122,0.194105926,588,2570,725,597,2,68.5,417,12.4,148,6.2,41.9,767,9,9.8,787,643,206.7,4645,94,144,2482,823,6123,290,813,16.5,37338,12.2,303
556,4664,1718,1814,21,2592,3277,5.4,5.783573843,41984,52146,11.0,1478,5181,1430,48.5,6485,30.5,72.9,3.51575343,6.534499786,20.39654454,309,129,5.956864445,15488,4.2,199.9,25,0.31469092,1967,6155,2117,2012,4,66.5,153,12.0,27,6.2,36.0,2142,12,12.1,2112,1653,224.8,13384,1247,104,5846,2134,17270,249,2269,16.0,47065,10.7,966
957,12002,5105,5324,404,5183,8821,6.1,21.46482617,54105,63869,7.4,2441,9197,3091,41.3,13530,21.6,80.3,5.458254021,16.99487139,56.23616509,636,226,22.30455755,42128,2.9,212.0,210,0.852650332,5082,22501,2800,3030,32,74.4,132,9.6,364,6.5,33.4,3859,46,12.4,5868,5519,230.8,32765,223,615,21865,5566,43226,485,6006,11.8,58987,9.4,1625
202,1913,1003,988,110,1125,2146,8.6,5.165725685,57051,68533,8.0,508,2273,398,43.8,2793,27.6,92.8,3.85758443,3.23693347,9.147440308,127,18,4.516429296,8168,3.2,219.1,235,0.54426315,1342,4695,380,691,4,84.8,94,11.8,479,9.2,33.5,680,17,10.3,1082,780,240.4,6370,49,153,4568,1128,8424,91,1103,10.7,62792,6.2,524
1185,13125,5233,5655,36,5359,7147,6.9,16.87397315,42940,52154,9.4,3181,9429,3672,56.2,18925,21.5,77.2,4.832749269,20.64080762,57.28840348,703,215,22.91716803,38459,3.5,196.7,10,0.912350796,4219,19476,5302,3334,77,71.2,250,11.5,10,7.6,40.4,5115,6,11.9,5818,5566,217.1,33662,4579,393,18773,5652,44153,573,5932,15.2,47547,10.9,1604
864,7751,5457,4436,-12,2820,6380,5.4,10.91310485,37340,46272,7.6,1963,5168,1854,50.7,13037,15.8,72.9,6.633923394,12.33003732,38.4865198,507,209,11.24008927,28731,3.4,199.9,310,0.593794615,2259,9977,5851,1775,33,66.5,300,7.2,307,6.2,39.8,3690,0,10.4,4080,5623,224.8,25724,2915,7786,9470,3763,32587,399,3660,14.3,41806,7.2,973
9364,97990,42779,43526,-503,49985,79824,7.1,171.8413115,50405,54215,8.4,24483,94437,28058,48.3,140989,25.2,93.7,71.07605855,251.3091766,724.1747611,9140,3608,191.9625749,327364,3.2,248.6,137,6.166706332,59146,186227,22563,30562,154,83.7,1132,11.1,33,8.3,38.2,38121,9,10.8,46449,46012,292.7,291890,29502,8838,177087,42283,371574,9814,51287,13.1,52310,9.6,18691
1291,13439,5066,5520,-254,6824,10628,7.4,15.76245961,46472,54152,8.7,3292,12688,3737,47.2,17783,26.0,112.9,21.63202983,50.40095109,118.9676504,1047,309,30.67598428,45834,3.4,304.1,136,0.403791404,6315,22416,4076,4368,8,94.8,198,11.5,141,10.2,37.2,4796,3,10.5,5578,5480,375.1,37696,496,753,21369,5207,47536,691,7198,12.7,50312,9.9,2295
2944,25266,16098,13731,-1,15464,27185,6.5,90.65923397,50181,54459,6.6,6845,28271,6779,38.9,40323,21.3,84.8,35.78543571,53.6152249,171.4596433,1909,3301,80.63259958,111927,2.8,193.1,279,4.950388528,23964,68953,7270,8805,501,77.9,512,9.1,360,6.9,32.6,9917,75,12.5,16922,24356,218.2,103598,12856,4976,67044,16433,132408,3311,14876,9.6,52320,6.5,5723
1957,18901,9474,9555,931,10316,12398,6.3,35.56821789,58060,64690,7.6,4850,18979,5337,42.4,26907,24.1,90.3,20.04944865,40.51858128,112.0937776,1079,739,42.71238394,76762,3.1,231.8,179,0.915674153,14060,40737,8960,6640,59,81.7,483,9.3,100,7.3,33.7,7102,16,10.5,10621,10009,263.2,63459,1934,1633,39658,9441,81244,1267,11091,11.2,61375,8.4,4097
2669,14708,8356,7595,273,8077,15444,6.1,26.9280723,30480,36824,10.9,5693,14107,6717,48.0,25089,19.7,78.1,19.42746756,33.29707713,92.82123546,2080,323,34.07818149,16069,5.1,224.0,80,0.831175158,5189,20665,9085,4887,30,73.2,53827,9.8,24,6.9,34.8,8894,5,13.6,11379,9693,242.0,52300,410,931,18585,10256,71818,1159,9121,17.0,33652,12.8,2454
403,3487,1296,1208,-220,1570,1772,6.5,6.436246298,32994,39270,11.6,996,3044,1056,58.5,5012,25.2,79.9,0.798323725,3.433937936,13.8923607,247,73,4.984748617,5681,4.7,188.2,60,0.336136305,984,5443,1677,959,17,75.0,49,15.0,109,7.0,43.2,1656,2,12.9,1597,1258,207.6,8562,5531,56,5196,1603,11512,161,1508,19.3,36132,12.3,513
2001,17665,7808,9680,508,11890,16702,6.3,34.47504375,56371,66001,7.8,4945,21440,5167,42.5,26820,27.7,90.3,19.43323732,39.27325981,108.6486227,1163,985,41.39963687,70588,3.2,231.8,83,0.887531295,16267,38097,5735,7747,22,81.7,278,11.0,87,7.3,31.6,7625,1,8.4,9252,8373,263.2,63124,5612,547,36934,7938,78747,1262,12485,12.1,61186,8.2,3574
284,3088,802,1016,-78,1349,1254,9.2,5.693599958,30845,37263,13.3,881,2560,1115,59.8,3963,29.6,100.1,3.064725844,4.477803029,12.85991997,201,20,4.321813989,8097,4.3,231.6,310,0.256923125,581,3175,1292,848,1,89.4,9,14.1,307,10.5,41.3,1211,0,8.4,936,822,263.4,6628,38,58,2974,875,8285,120,1210,18.3,34054,16.8,427
4358,33485,28609,31223,4618,20660,44796,6.2,81.90209272,66064,72530,6.4,10037,35521,10872,41.6,65329,18.1,86.2,86.33913452,102.886451,304.87362,3794,9251,96.00700083,155132,2.8,223.5,480,2.279581109,41472,106601,13302,12421,211,78.1,1507,7.9,478,7.1,33.2,16846,17,12.2,30794,24957,255.0,157125,40210,1364,102807,28408,211342,5031,28151,10.7,69297,6.9,6119
259,2291,2130,1281,157,1074,1879,7.4,4.043691516,44329,54231,7.3,667,1811,872,48.4,4394,20.6,85.1,1.938889898,5.834562135,16.43339316,159,49,9.349613368,9433,2.9,225.8,258,0.187057331,1108,4888,1307,665,1,77.8,66,7.7,517,8.1,36.2,1069,9,9.1,1318,1919,253.1,9073,1264,2579,4729,1075,11012,199,1272,11.8,49280,9.6,278
3270,20478,12466,13853,1291,17749,28435,6.2,45.2437543,50860,57164,9.0,8506,35451,8237,42.5,40225,31.6,86.2,47.69483244,56.83577981,168.4160526,1764,1520,53.03548435,108035,3.5,223.5,409,1.259269503,26740,54476,8546,13876,257,78.1,804,12.2,479,7.1,31.0,11773,3,9.2,12619,11486,255.0,94678,3977,1265,52712,11623,116748,2155,15797,12.4,54012,8.7,7279
80,668,155,201,-7,505,525,6.3,0.967526975,40230,49948,11.6,222,1144,217,49.5,951,51.7,90.3,0.545385278,1.102186803,3.04917592,34,12,1.161862642,2165,4.2,231.8,165,0.024908176,431,1253,245,354,0,81.7,7,12.6,55,7.3,33.8,293,0,8.1,150,174,263.2,1920,19,0,1219,167,2210,7,340,15.3,45089,11.3,164
2100,18926,11042,13181,-74,12863,18394,7.4,32.7915928,93997,107777,6.2,4906,22683,5275,36.4,28865,22.8,112.9,45.00241278,104.8521301,247.4955588,1886,2236,63.81709519,90575,2.6,304.1,24,0.840031544,28027,51085,4951,7614,68,94.8,445,7.7,224,10.2,27.3,7515,17,8.3,12286,11631,375.1,79302,3695,2582,49199,9508,98892,1873,16887,9.5,100887,6.7,3880
252,2523,1226,1208,-88,1605,3001,6.2,7.035165669,51628,64276,7.5,607,2881,588,44.0,3552,25.7,88.2,4.589608079,4.991617546,15.32661092,149,82,5.834720733,9825,3.1,214.5,114,0.519262228,1363,5399,621,824,3,80.3,487,10.2,106,6.8,35.3,913,5,12.1,1416,1174,239.2,8068,104,136,5250,1524,10772,271,1282,11.3,57952,7.3,513
733,6976,3816,3507,38,2680,4129,6.1,8.233177131,37399,45481,8.4,1698,4769,2043,46.5,9420,18.8,79.1,8.030425188,12.01546636,30.86656967,407,159,11.62203104,17057,3.6,202.9,314,0.349988474,2346,9692,4381,1634,45,71.9,172,10.1,152,7.0,33.6,2990,24,10.6,2900,3963,228.7,20245,7643,4677,9285,2806,25391,315,3304,14.8,41440,10.1,781
5408,51509,24928,24061,-433,29398,50042,7.4,69.77746682,52315,57711,8.0,13400,52917,15362,44.1,74186,24.9,112.9,95.7609587,223.1156038,526.6475844,5197,2323,135.7968571,184685,3.2,304.1,318,1.787509181,35799,99138,13257,16720,113,94.8,2384,11.3,309,10.2,31.3,20854,14,9.8,24525,25988,375.1,168369,15459,3991,93941,22550,210433,5469,31833,12.4,55013,9.1,10430
378,2848,946,1187,31,2017,2833,6.7,6.499665213,42517,50773,11.4,1037,3817,1081,53.6,4873,35.2,97.8,4.082389756,8.001829247,21.90979625,495,80,4.769802464,8015,4.2,249.7,174,0.155396279,1806,5129,810,1335,2,87.6,1794,12.1,367,7.9,37.8,1375,44,7.9,1045,1063,287.0,9089,337,95,4634,848,10787,559,1664,15.1,46645,11.9,682
71,580,294,322,-77,353,715,6.3,1.63876174,48058,59512,8.6,173,666,171,50.2,1015,22.7,88.0,0.762129552,1.10380542,3.492788438,38,51,1.504106639,2448,3.5,206.5,388,0.127326932,322,1169,265,201,6,80.5,54,10.0,396,6.8,39.5,277,17,8.1,383,228,227.6,2020,42,83,1131,329,2667,66,371,13.7,53785,8.4,186
4928,44680,27686,23186,782,22772,40708,7.8,78.10695759,47353,53709,7.8,11910,39284,14116,52.3,79791,19.8,84.1,33.43082392,109.271285,326.5934337,4195,2754,103.0384195,142747,3.2,231.8,154,6.886662555,28968,109878,17857,13016,123,75.8,1184,10.0,118,9.1,39.8,19671,9,14.6,26934,28795,260.3,152546,52161,3794,105683,28463,203112,4143,25311,12.9,50531,9.3,6949
1342,11593,5832,5653,49,4852,6476,6.1,14.78346705,35306,41960,9.4,3151,8918,3740,49.6,16696,19.4,79.1,14.41940629,21.57493373,55.42391574,811,418,20.86848251,33144,4.0,202.9,33,0.628438206,3666,21551,7704,3168,81,71.9,574,10.2,7,7.0,37.4,5318,9,13.3,6496,5899,228.7,33675,10781,1052,20740,6515,45592,594,5591,15.8,38633,11.1,1586
179,1544,582,646,-39,950,1670,6.3,3.720548307,38857,47309,9.8,465,2057,461,49.9,2366,33.0,88.0,1.730294126,2.50601493,7.929821518,116,23,3.414835283,5735,3.8,206.5,99,0.289075581,877,3205,375,669,0,80.5,102,12.3,356,6.8,38.9,699,0,10.7,760,502,227.6,4738,40,90,3089,672,6055,155,890,14.8,43083,9.7,384
3751,34261,21325,20346,320,22488,37327,8.6,43.85889068,64824,73354,7.3,9775,40477,10140,40.4,53872,24.7,117.5,47.26841575,202.7117633,399.9992821,3346,4503,101.2009032,151210,2.8,325.3,259,1.704762535,38701,90476,10157,12942,150,106.6,762,10.4,140,10.1,29.9,14614,0,9.3,17351,19560,370.0,133238,3828,1161,87130,16262,163861,3408,25559,11.0,69089,7.6,8028
838,5843,3340,3500,133,4151,5679,6.1,10.68584744,49607,61559,7.7,2078,7478,2404,41.2,11176,23.7,79.1,10.42269552,15.59488378,40.06174643,600,248,15.08424375,31250,3.1,202.9,49,0.454250331,5251,16714,3270,2765,45,71.9,244,9.5,291,7.0,30.0,3095,3,8.8,4827,6120,228.7,27157,580,2772,16114,3080,32955,588,4090,11.4,55583,8.9,1082
67,531,209,193,-66,370,687,9.7,1.692860065,46536,57160,10.4,179,735,152,47.9,828,32.6,87.0,0.654649463,1.012255337,2.604178261,31,3,1.317950681,2030,3.9,217.1,492,0.112472815,300,1196,132,209,0,79.6,114,9.0,493,10.5,36.1,239,0,10.8,234,176,237.6,1729,9,34,1165,260,2192,36,359,13.8,51848,8.8,182
